CREATE (u1:User {id: 1, name: 'carlos_m', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u312)-[:FOLLOWS]->(u399)
CREATE (u327)-[:FOLLOWS]->(u465)
CREATE (u434)-[:FOLLOWS]->(u380)
CREATE (u440)-[:FOLLOWS]->(u126)
CREATE (u47)-[:FOLLOWS]->(u381)
CREATE (u426)-[:FOLLOWS]->(u470)
CREATE (u32)-[:FOLLOWS]->(u107)
CREATE (u325)-[:FOLLOWS]->(u38)
CREATE (u60)-[:FOLLOWS]->(u227)
CREATE (u315)-[:FOLLOWS]->(u387)
CREATE (u128)-[:FOLLOWS]->(u175)
CREATE (u288)-[:FOLLOWS]->(u258)
CREATE (u485)-[:FOLLOWS]->(u94)
CREATE (u241)-[:FOLLOWS]->(u254)
CREATE (u276)-[:FOLLOWS]->(u422)
CREATE (u110)-[:FOLLOWS]->(u158)
CREATE (u164)-[:FOLLOWS]->(u393)
CREATE (u80)-[:FOLLOWS]->(u166)
CREATE (u479)-[:FOLLOWS]->(u439)
CREATE (u190)-[:FOLLOWS]->(u75)
CREATE (u162)-[:FOLLOWS]->(u231)
CREATE (u427)-[:FOLLOWS]->(u192)
CREATE (u39)-[:FOLLOWS]->(u125)
CREATE (u362)-[:FOLLOWS]->(u250)
CREATE (u69)-[:FOLLOWS]->(u451)
CREATE (u167)-[:FOLLOWS]->(u397)
CREATE (u383)-[:FOLLOWS]->(u453)
CREATE (u186)-[:FOLLOWS]->(u171)
CREATE (u38)-[:FOLLOWS]->(u94)
CREATE (u222)-[:FOLLOWS]->(u456)
CREATE (u295)-[:FOLLOWS]->(u151)
CREATE (u425)-[:FOLLOWS]->(u200)
CREATE (u445)-[:FOLLOWS]->(u296)
CREATE (u93)-[:FOLLOWS]->(u52)
CREATE (u162)-[:FOLLOWS]->(u476)
CREATE (u107)-[:FOLLOWS]->(u104)
CREATE (u486)-[:FOLLOWS]->(u193)
CREATE (u107)-[:FOLLOWS]->(u195)
CREATE (u225)-[:FOLLOWS]->(u205)
CREATE (u395)-[:FOLLOWS]->(u195)
CREATE (u163)-[:FOLLOWS]->(u213)
CREATE (u484)-[:FOLLOWS]->(u234)
CREATE (u185)-[:FOLLOWS]->(u485)
CREATE (u334)-[:FOLLOWS]->(u154)
CREATE (u360)-[:FOLLOWS]->(u44)
CREATE (u91)-[:FOLLOWS]->(u290)
CREATE (u241)-[:FOLLOWS]->(u391)
CREATE (u306)-[:FOLLOWS]->(u411)
CREATE (u215)-[:FOLLOWS]->(u89)
CREATE (u343)-[:FOLLOWS]->(u93)
CREATE (u15)-[:FOLLOWS]->(u402)
CREATE (u377)-[:FOLLOWS]->(u447)
CREATE (u209)-[:FOLLOWS]->(u24)
CREATE (u87)-[:FOLLOWS]->(u81)
CREATE (u215)-[:FOLLOWS]->(u34)
CREATE (u66)-[:FOLLOWS]->(u166)
CREATE (u101)-[:FOLLOWS]->(u65)
CREATE (u116)-[:FOLLOWS]->(u338)
CREATE (u455)-[:FOLLOWS]->(u315)
CREATE (u116)-[:FOLLOWS]->(u129)
CREATE (u338)-[:FOLLOWS]->(u155)
CREATE (u267)-[:FOLLOWS]->(u265)
CREATE (u68)-[:FOLLOWS]->(u168)
CREATE (u479)-[:FOLLOWS]->(u436)
CREATE (u25)-[:FOLLOWS]->(u407)
CREATE (u18)-[:FOLLOWS]->(u428)
CREATE (u83)-[:FOLLOWS]->(u204)
CREATE (u177)-[:FOLLOWS]->(u97)
CREATE (u264)-[:FOLLOWS]->(u474)
CREATE (u266)-[:FOLLOWS]->(u135)
CREATE (u188)-[:FOLLOWS]->(u219)
CREATE (u494)-[:FOLLOWS]->(u279)
CREATE (u498)-[:FOLLOWS]->(u259)
CREATE (u272)-[:FOLLOWS]->(u86)
CREATE (u52)-[:FOLLOWS]->(u349)
CREATE (u325)-[:FOLLOWS]->(u440)
CREATE (u486)-[:FOLLOWS]->(u206)
CREATE (u1)-[:FOLLOWS]->(u39)
CREATE (u473)-[:FOLLOWS]->(u376)
CREATE (u492)-[:FOLLOWS]->(u35)
CREATE (u211)-[:FOLLOWS]->(u72)
CREATE (u331)-[:FOLLOWS]->(u215)
CREATE (u100)-[:FOLLOWS]->(u128)
CREATE (u484)-[:FOLLOWS]->(u345)
CREATE (u390)-[:FOLLOWS]->(u168)
CREATE (u61)-[:FOLLOWS]->(u267)
CREATE (u153)-[:FOLLOWS]->(u421)
CREATE (u467)-[:FOLLOWS]->(u369)
CREATE (u355)-[:FOLLOWS]->(u444)
CREATE (u389)-[:FOLLOWS]->(u150)
CREATE (u341)-[:FOLLOWS]->(u254)
CREATE (u43)-[:FOLLOWS]->(u7)
CREATE (u341)-[:FOLLOWS]->(u137)
CREATE (u295)-[:FOLLOWS]->(u49)
CREATE (u392)-[:FOLLOWS]->(u123)
CREATE (u382)-[:FOLLOWS]->(u21)
CREATE (u343)-[:FOLLOWS]->(u465)
CREATE (u291)-[:FOLLOWS]->(u93)
CREATE (u25)-[:FOLLOWS]->(u167)
CREATE (u83)-[:FOLLOWS]->(u108)
CREATE (u256)-[:FOLLOWS]->(u439)
CREATE (u9)-[:FOLLOWS]->(u58)
CREATE (u287)-[:FOLLOWS]->(u276)
CREATE (u317)-[:FOLLOWS]->(u357)
CREATE (u437)-[:FOLLOWS]->(u135)
CREATE (u342)-[:FOLLOWS]->(u141)
CREATE (u226)-[:FOLLOWS]->(u332)
CREATE (u75)-[:FOLLOWS]->(u7)
CREATE (u199)-[:FOLLOWS]->(u383)
CREATE (u275)-[:FOLLOWS]->(u161)
CREATE (u33)-[:FOLLOWS]->(u350)
CREATE (u489)-[:FOLLOWS]->(u369)
CREATE (u69)-[:FOLLOWS]->(u203)
CREATE (u28)-[:FOLLOWS]->(u365)
CREATE (u37)-[:FOLLOWS]->(u315)
CREATE (u212)-[:FOLLOWS]->(u374)
CREATE (u92)-[:FOLLOWS]->(u428)
CREATE (u62)-[:FOLLOWS]->(u170)
CREATE (u209)-[:FOLLOWS]->(u196)
CREATE (u50)-[:FOLLOWS]->(u160)
CREATE (u256)-[:FOLLOWS]->(u47)
CREATE (u32)-[:FOLLOWS]->(u286)
CREATE (u192)-[:FOLLOWS]->(u49)
CREATE (u494)-[:FOLLOWS]->(u271)
CREATE (u192)-[:FOLLOWS]->(u440)
CREATE (u89)-[:FOLLOWS]->(u97)
CREATE (u350)-[:FOLLOWS]->(u468)
CREATE (u86)-[:FOLLOWS]->(u461)
CREATE (u99)-[:FOLLOWS]->(u309)
CREATE (u34)-[:FOLLOWS]->(u174)
CREATE (u22)-[:FOLLOWS]->(u184)
CREATE (u430)-[:FOLLOWS]->(u303)
CREATE (u295)-[:FOLLOWS]->(u360)
CREATE (u230)-[:FOLLOWS]->(u391)
CREATE (u484)-[:FOLLOWS]->(u321)
CREATE (u223)-[:FOLLOWS]->(u194)
CREATE (u13)-[:FOLLOWS]->(u252)
CREATE (u329)-[:FOLLOWS]->(u161)
CREATE (u274)-[:FOLLOWS]->(u15)
CREATE (u156)-[:FOLLOWS]->(u198)
CREATE (u494)-[:FOLLOWS]->(u276)
CREATE (u38)-[:FOLLOWS]->(u366)
CREATE (u474)-[:FOLLOWS]->(u149)
CREATE (u200)-[:FOLLOWS]->(u424)
CREATE (u319)-[:FOLLOWS]->(u343)
CREATE (u210)-[:FOLLOWS]->(u354)
CREATE (u399)-[:FOLLOWS]->(u250)
CREATE (u37)-[:FOLLOWS]->(u327)
CREATE (u356)-[:FOLLOWS]->(u204)
CREATE (u427)-[:FOLLOWS]->(u199)
CREATE (u124)-[:FOLLOWS]->(u224)
CREATE (u306)-[:FOLLOWS]->(u394)
CREATE (u163)-[:FOLLOWS]->(u23)
CREATE (u180)-[:FOLLOWS]->(u237)
CREATE (u79)-[:FOLLOWS]->(u485)
CREATE (u33)-[:FOLLOWS]->(u116)
CREATE (u100)-[:FOLLOWS]->(u172)
CREATE (u30)-[:FOLLOWS]->(u58)
CREATE (u210)-[:FOLLOWS]->(u266)
CREATE (u120)-[:FOLLOWS]->(u4)
CREATE (u471)-[:FOLLOWS]->(u461)
CREATE (u132)-[:FOLLOWS]->(u452)
CREATE (u154)-[:FOLLOWS]->(u74)
CREATE (u238)-[:FOLLOWS]->(u187)
CREATE (u202)-[:FOLLOWS]->(u73)
CREATE (u446)-[:FOLLOWS]->(u320)
CREATE (u483)-[:FOLLOWS]->(u227)
CREATE (u106)-[:FOLLOWS]->(u198)
CREATE (u411)-[:FOLLOWS]->(u102)
CREATE (u163)-[:FOLLOWS]->(u240)
CREATE (u322)-[:FOLLOWS]->(u449)
CREATE (u50)-[:FOLLOWS]->(u403)
CREATE (u183)-[:FOLLOWS]->(u104)
CREATE (u34)-[:FOLLOWS]->(u186)
CREATE (u411)-[:FOLLOWS]->(u288)
CREATE (u61)-[:FOLLOWS]->(u273)
CREATE (u128)-[:FOLLOWS]->(u500)
CREATE (u50)-[:FOLLOWS]->(u387)
CREATE (u36)-[:FOLLOWS]->(u91)
CREATE (u410)-[:FOLLOWS]->(u254)
CREATE (u87)-[:FOLLOWS]->(u187)
CREATE (u222)-[:FOLLOWS]->(u173)
CREATE (u475)-[:FOLLOWS]->(u320)
CREATE (u199)-[:FOLLOWS]->(u19)
CREATE (u139)-[:FOLLOWS]->(u357)
CREATE (u402)-[:FOLLOWS]->(u218)
CREATE (u251)-[:FOLLOWS]->(u145)
CREATE (u413)-[:FOLLOWS]->(u391)
CREATE (u39)-[:FOLLOWS]->(u91)
CREATE (u5)-[:FOLLOWS]->(u371)
CREATE (u317)-[:FOLLOWS]->(u37)
CREATE (u403)-[:FOLLOWS]->(u341)
CREATE (u42)-[:FOLLOWS]->(u96)
CREATE (u488)-[:FOLLOWS]->(u47)
CREATE (u406)-[:FOLLOWS]->(u352)
CREATE (u26)-[:FOLLOWS]->(u368)
CREATE (u295)-[:FOLLOWS]->(u499)
CREATE (u64)-[:FOLLOWS]->(u360)
CREATE (u423)-[:FOLLOWS]->(u177)
CREATE (u496)-[:FOLLOWS]->(u350)
CREATE (u387)-[:FOLLOWS]->(u83)
CREATE (u419)-[:FOLLOWS]->(u221)
CREATE (u280)-[:FOLLOWS]->(u382)
CREATE (u301)-[:FOLLOWS]->(u88)
CREATE (u13)-[:FOLLOWS]->(u448)
CREATE (u8)-[:FOLLOWS]->(u223)
CREATE (u339)-[:FOLLOWS]->(u464)
CREATE (u49)-[:FOLLOWS]->(u9)
CREATE (u282)-[:FOLLOWS]->(u143)
CREATE (u35)-[:FOLLOWS]->(u488)
CREATE (u7)-[:FOLLOWS]->(u490)
CREATE (u82)-[:FOLLOWS]->(u174)
CREATE (u63)-[:FOLLOWS]->(u307)
CREATE (u498)-[:FOLLOWS]->(u467)
CREATE (u304)-[:FOLLOWS]->(u313)
CREATE (u241)-[:FOLLOWS]->(u456)
CREATE (u262)-[:FOLLOWS]->(u451)
CREATE (u385)-[:FOLLOWS]->(u76)
CREATE (u42)-[:FOLLOWS]->(u271)
CREATE (u406)-[:FOLLOWS]->(u395)
CREATE (u75)-[:FOLLOWS]->(u402)
CREATE (u491)-[:FOLLOWS]->(u473)
CREATE (u377)-[:FOLLOWS]->(u454)
CREATE (u410)-[:FOLLOWS]->(u259)
CREATE (u420)-[:FOLLOWS]->(u437)
CREATE (u134)-[:FOLLOWS]->(u105)
CREATE (u391)-[:FOLLOWS]->(u216)
CREATE (u389)-[:FOLLOWS]->(u161)
CREATE (u490)-[:FOLLOWS]->(u9)
CREATE (u189)-[:FOLLOWS]->(u73)
CREATE (u369)-[:FOLLOWS]->(u193)
CREATE (u203)-[:FOLLOWS]->(u92)
CREATE (u429)-[:FOLLOWS]->(u390)
CREATE (u68)-[:FOLLOWS]->(u255)
CREATE (u35)-[:FOLLOWS]->(u72)
CREATE (u203)-[:FOLLOWS]->(u356)
CREATE (u230)-[:FOLLOWS]->(u82)
CREATE (u286)-[:FOLLOWS]->(u13)
CREATE (u113)-[:FOLLOWS]->(u389)
CREATE (u257)-[:FOLLOWS]->(u164)
CREATE (u4)-[:FOLLOWS]->(u179)
CREATE (u461)-[:FOLLOWS]->(u425)
CREATE (u82)-[:FOLLOWS]->(u428)
CREATE (u312)-[:FOLLOWS]->(u132)
CREATE (u62)-[:FOLLOWS]->(u334)
CREATE (u40)-[:FOLLOWS]->(u316)
CREATE (u1)-[:FOLLOWS]->(u437)
CREATE (u26)-[:FOLLOWS]->(u439)
CREATE (u141)-[:FOLLOWS]->(u477)
CREATE (u189)-[:FOLLOWS]->(u111)
CREATE (u191)-[:FOLLOWS]->(u39)
CREATE (u469)-[:FOLLOWS]->(u105)
CREATE (u478)-[:FOLLOWS]->(u244)
CREATE (u12)-[:FOLLOWS]->(u360)
CREATE (u33)-[:FOLLOWS]->(u375)
CREATE (u194)-[:FOLLOWS]->(u16)
CREATE (u90)-[:FOLLOWS]->(u499)
CREATE (u104)-[:FOLLOWS]->(u411)
CREATE (u97)-[:FOLLOWS]->(u121)
CREATE (u439)-[:FOLLOWS]->(u223)
CREATE (u147)-[:FOLLOWS]->(u187)
CREATE (u279)-[:FOLLOWS]->(u84)
CREATE (u406)-[:FOLLOWS]->(u106)
CREATE (u113)-[:FOLLOWS]->(u296)
CREATE (u259)-[:FOLLOWS]->(u410)
CREATE (u74)-[:FOLLOWS]->(u469)
CREATE (u278)-[:FOLLOWS]->(u327)
CREATE (u418)-[:FOLLOWS]->(u98)
CREATE (u16)-[:FOLLOWS]->(u152)
CREATE (u358)-[:FOLLOWS]->(u306)
CREATE (u276)-[:FOLLOWS]->(u395)
CREATE (u45)-[:FOLLOWS]->(u244)
CREATE (u48)-[:FOLLOWS]->(u43)
CREATE (u49)-[:FOLLOWS]->(u233)
CREATE (u36)-[:FOLLOWS]->(u258)
CREATE (u141)-[:FOLLOWS]->(u357)
CREATE (u438)-[:FOLLOWS]->(u84)
CREATE (u155)-[:FOLLOWS]->(u94)
CREATE (u60)-[:FOLLOWS]->(u52)
CREATE (u310)-[:FOLLOWS]->(u289)
CREATE (u279)-[:FOLLOWS]->(u55)
CREATE (u341)-[:FOLLOWS]->(u184)
CREATE (u260)-[:FOLLOWS]->(u471)
CREATE (u13)-[:FOLLOWS]->(u83)
CREATE (u96)-[:FOLLOWS]->(u341)
CREATE (u338)-[:FOLLOWS]->(u280)
CREATE (u405)-[:FOLLOWS]->(u337)
CREATE (u76)-[:FOLLOWS]->(u154)
CREATE (u360)-[:FOLLOWS]->(u201)
CREATE (u300)-[:FOLLOWS]->(u272)
CREATE (u451)-[:FOLLOWS]->(u416)
CREATE (u411)-[:FOLLOWS]->(u110)
CREATE (u51)-[:FOLLOWS]->(u89)
CREATE (u412)-[:FOLLOWS]->(u37)
CREATE (u66)-[:FOLLOWS]->(u440)
CREATE (u441)-[:FOLLOWS]->(u390)
CREATE (u430)-[:FOLLOWS]->(u321)
CREATE (u15)-[:FOLLOWS]->(u99)
CREATE (u477)-[:FOLLOWS]->(u192)
CREATE (u384)-[:FOLLOWS]->(u465)
CREATE (u387)-[:FOLLOWS]->(u326)
CREATE (u307)-[:FOLLOWS]->(u267)
CREATE (u16)-[:FOLLOWS]->(u214)
CREATE (u190)-[:FOLLOWS]->(u143)
CREATE (u176)-[:FOLLOWS]->(u273)
CREATE (u165)-[:FOLLOWS]->(u105)
CREATE (u298)-[:FOLLOWS]->(u267)
CREATE (u426)-[:FOLLOWS]->(u173)
CREATE (u276)-[:FOLLOWS]->(u175)
CREATE (u202)-[:FOLLOWS]->(u2)
CREATE (u416)-[:FOLLOWS]->(u479)
CREATE (u62)-[:FOLLOWS]->(u72)
CREATE (u138)-[:FOLLOWS]->(u66)
CREATE (u6)-[:FOLLOWS]->(u58)
CREATE (u320)-[:FOLLOWS]->(u369)
CREATE (u431)-[:FOLLOWS]->(u122)
CREATE (u423)-[:FOLLOWS]->(u197)
CREATE (u64)-[:FOLLOWS]->(u49)
CREATE (u209)-[:FOLLOWS]->(u114)
CREATE (u176)-[:FOLLOWS]->(u165)
CREATE (u227)-[:FOLLOWS]->(u311)
CREATE (u74)-[:FOLLOWS]->(u361)
CREATE (u87)-[:FOLLOWS]->(u404)
CREATE (u352)-[:FOLLOWS]->(u479)
CREATE (u331)-[:FOLLOWS]->(u358)
CREATE (u366)-[:FOLLOWS]->(u410)
CREATE (u293)-[:FOLLOWS]->(u177)
CREATE (u224)-[:FOLLOWS]->(u131)
CREATE (u101)-[:FOLLOWS]->(u434)
CREATE (u196)-[:FOLLOWS]->(u187)
CREATE (u77)-[:FOLLOWS]->(u151)
CREATE (u96)-[:FOLLOWS]->(u118)
CREATE (u86)-[:FOLLOWS]->(u267)
CREATE (u294)-[:FOLLOWS]->(u336)
CREATE (u241)-[:FOLLOWS]->(u483)
CREATE (u86)-[:FOLLOWS]->(u121)
CREATE (u284)-[:FOLLOWS]->(u390)
CREATE (u167)-[:FOLLOWS]->(u438)
CREATE (u271)-[:FOLLOWS]->(u410)
CREATE (u239)-[:FOLLOWS]->(u493)
CREATE (u19)-[:FOLLOWS]->(u106)
CREATE (u189)-[:FOLLOWS]->(u432)
CREATE (u193)-[:FOLLOWS]->(u154)
CREATE (u162)-[:FOLLOWS]->(u250)
CREATE (u327)-[:FOLLOWS]->(u385)
CREATE (u155)-[:FOLLOWS]->(u203)
CREATE (u239)-[:FOLLOWS]->(u365)
CREATE (u213)-[:FOLLOWS]->(u492)
CREATE (u28)-[:FOLLOWS]->(u180)
CREATE (u222)-[:FOLLOWS]->(u40)
CREATE (u181)-[:FOLLOWS]->(u170)
CREATE (u288)-[:FOLLOWS]->(u139)
CREATE (u191)-[:FOLLOWS]->(u13)
CREATE (u389)-[:FOLLOWS]->(u250)
CREATE (u23)-[:FOLLOWS]->(u156)
CREATE (u453)-[:FOLLOWS]->(u78)
CREATE (u34)-[:FOLLOWS]->(u113)
CREATE (u59)-[:FOLLOWS]->(u41)
CREATE (u416)-[:FOLLOWS]->(u461)
CREATE (u133)-[:FOLLOWS]->(u296)
CREATE (u399)-[:FOLLOWS]->(u460)
CREATE (u291)-[:FOLLOWS]->(u170)
CREATE (u475)-[:FOLLOWS]->(u456)
CREATE (u85)-[:FOLLOWS]->(u173)
CREATE (u168)-[:FOLLOWS]->(u304)
CREATE (u43)-[:FOLLOWS]->(u52)
CREATE (u408)-[:FOLLOWS]->(u378)
CREATE (u277)-[:FOLLOWS]->(u220)
CREATE (u27)-[:FOLLOWS]->(u2)
CREATE (u17)-[:FOLLOWS]->(u69)
CREATE (u471)-[:FOLLOWS]->(u424)
CREATE (u421)-[:FOLLOWS]->(u473)
CREATE (u255)-[:FOLLOWS]->(u311)
CREATE (u488)-[:FOLLOWS]->(u261)
CREATE (u168)-[:FOLLOWS]->(u108)
CREATE (u77)-[:FOLLOWS]->(u361)
CREATE (u61)-[:FOLLOWS]->(u76)
CREATE (u18)-[:FOLLOWS]->(u187)
CREATE (u99)-[:FOLLOWS]->(u177)
CREATE (u130)-[:FOLLOWS]->(u200)
CREATE (u495)-[:FOLLOWS]->(u363)
CREATE (u489)-[:FOLLOWS]->(u129)
CREATE (u191)-[:FOLLOWS]->(u173)
CREATE (u375)-[:FOLLOWS]->(u410)
CREATE (u494)-[:FOLLOWS]->(u369)
CREATE (u495)-[:FOLLOWS]->(u406)
CREATE (u3)-[:FOLLOWS]->(u272)
CREATE (u123)-[:FOLLOWS]->(u204)
CREATE (u412)-[:FOLLOWS]->(u141)
CREATE (u9)-[:FOLLOWS]->(u257)
CREATE (u200)-[:FOLLOWS]->(u288)
CREATE (u169)-[:FOLLOWS]->(u332)
CREATE (u246)-[:FOLLOWS]->(u11)
CREATE (u186)-[:FOLLOWS]->(u50)
CREATE (u40)-[:FOLLOWS]->(u80)
CREATE (u437)-[:FOLLOWS]->(u480)
CREATE (u495)-[:FOLLOWS]->(u92)
CREATE (u232)-[:FOLLOWS]->(u173)
CREATE (u239)-[:FOLLOWS]->(u262)
CREATE (u43)-[:FOLLOWS]->(u183)
CREATE (u181)-[:FOLLOWS]->(u91)
CREATE (u372)-[:FOLLOWS]->(u10)
CREATE (u84)-[:FOLLOWS]->(u75)
CREATE (u109)-[:FOLLOWS]->(u86)
CREATE (u327)-[:FOLLOWS]->(u248)
CREATE (u383)-[:FOLLOWS]->(u358)
CREATE (u165)-[:FOLLOWS]->(u329)
CREATE (u461)-[:FOLLOWS]->(u22)
CREATE (u293)-[:FOLLOWS]->(u182)
CREATE (u238)-[:FOLLOWS]->(u44)
CREATE (u50)-[:FOLLOWS]->(u305)
CREATE (u393)-[:FOLLOWS]->(u60)
CREATE (u218)-[:FOLLOWS]->(u151)
CREATE (u357)-[:FOLLOWS]->(u133)
CREATE (u79)-[:FOLLOWS]->(u144)
CREATE (u187)-[:FOLLOWS]->(u39)
CREATE (u186)-[:FOLLOWS]->(u59)
CREATE (u455)-[:FOLLOWS]->(u64)
CREATE (u410)-[:FOLLOWS]->(u41)
CREATE (u282)-[:FOLLOWS]->(u387)
CREATE (u354)-[:FOLLOWS]->(u280)
CREATE (u138)-[:FOLLOWS]->(u380)
CREATE (u302)-[:FOLLOWS]->(u3)
CREATE (u42)-[:FOLLOWS]->(u172)
CREATE (u363)-[:FOLLOWS]->(u65)
CREATE (u398)-[:FOLLOWS]->(u432)
CREATE (u281)-[:FOLLOWS]->(u122)
CREATE (u148)-[:FOLLOWS]->(u138)
CREATE (u439)-[:FOLLOWS]->(u456)
CREATE (u208)-[:FOLLOWS]->(u303)
CREATE (u130)-[:FOLLOWS]->(u354)
CREATE (u95)-[:FOLLOWS]->(u417)
CREATE (u68)-[:FOLLOWS]->(u365)
CREATE (u128)-[:FOLLOWS]->(u382)
CREATE (u37)-[:FOLLOWS]->(u351)
CREATE (u58)-[:FOLLOWS]->(u295)
CREATE (u108)-[:FOLLOWS]->(u368)
CREATE (u486)-[:FOLLOWS]->(u141)
CREATE (u130)-[:FOLLOWS]->(u2)
CREATE (u269)-[:FOLLOWS]->(u149)
CREATE (u57)-[:FOLLOWS]->(u452)
CREATE (u146)-[:FOLLOWS]->(u144)
CREATE (u394)-[:FOLLOWS]->(u8)
CREATE (u391)-[:FOLLOWS]->(u272)
CREATE (u246)-[:FOLLOWS]->(u113)
CREATE (u75)-[:FOLLOWS]->(u57)
CREATE (u207)-[:FOLLOWS]->(u11)
CREATE (u491)-[:FOLLOWS]->(u454)
CREATE (u271)-[:FOLLOWS]->(u2)
CREATE (u175)-[:FOLLOWS]->(u1)
CREATE (u96)-[:FOLLOWS]->(u56)
CREATE (u357)-[:FOLLOWS]->(u412)
CREATE (u242)-[:FOLLOWS]->(u320)
CREATE (u126)-[:FOLLOWS]->(u167)
CREATE (u124)-[:FOLLOWS]->(u273)
CREATE (u9)-[:FOLLOWS]->(u354)
CREATE (u290)-[:FOLLOWS]->(u459)
CREATE (u211)-[:FOLLOWS]->(u444)
CREATE (u379)-[:FOLLOWS]->(u38)
CREATE (u70)-[:FOLLOWS]->(u114)
CREATE (u112)-[:FOLLOWS]->(u190)
CREATE (u458)-[:FOLLOWS]->(u108)
CREATE (u481)-[:FOLLOWS]->(u390)
CREATE (u285)-[:FOLLOWS]->(u357)
CREATE (u293)-[:FOLLOWS]->(u11)
CREATE (u120)-[:FOLLOWS]->(u378)
CREATE (u102)-[:FOLLOWS]->(u68)
CREATE (u317)-[:FOLLOWS]->(u69)
CREATE (u427)-[:FOLLOWS]->(u462)
CREATE (u194)-[:FOLLOWS]->(u4)
CREATE (u18)-[:FOLLOWS]->(u273)
CREATE (u432)-[:FOLLOWS]->(u458)
CREATE (u44)-[:FOLLOWS]->(u392)
CREATE (u396)-[:FOLLOWS]->(u428)
CREATE (u448)-[:FOLLOWS]->(u298)
CREATE (u487)-[:FOLLOWS]->(u439)
CREATE (u70)-[:FOLLOWS]->(u28)
CREATE (u283)-[:FOLLOWS]->(u43)
CREATE (u171)-[:FOLLOWS]->(u282)
CREATE (u92)-[:FOLLOWS]->(u23)
CREATE (u412)-[:FOLLOWS]->(u405)
CREATE (u320)-[:FOLLOWS]->(u227)
CREATE (u434)-[:FOLLOWS]->(u173)
CREATE (u247)-[:FOLLOWS]->(u488)
CREATE (u332)-[:FOLLOWS]->(u191)
CREATE (u14)-[:FOLLOWS]->(u369)
CREATE (u181)-[:FOLLOWS]->(u161)
CREATE (u134)-[:FOLLOWS]->(u82)
CREATE (u40)-[:FOLLOWS]->(u78)
CREATE (u240)-[:FOLLOWS]->(u14)
CREATE (u326)-[:FOLLOWS]->(u175)
CREATE (u63)-[:FOLLOWS]->(u121)
CREATE (u107)-[:FOLLOWS]->(u124)
CREATE (u474)-[:FOLLOWS]->(u270)
CREATE (u271)-[:FOLLOWS]->(u379)
CREATE (u321)-[:FOLLOWS]->(u376)
CREATE (u439)-[:FOLLOWS]->(u330)
CREATE (u271)-[:FOLLOWS]->(u332)
CREATE (u138)-[:FOLLOWS]->(u125)
CREATE (u88)-[:FOLLOWS]->(u268)
CREATE (u209)-[:FOLLOWS]->(u153)
CREATE (u125)-[:FOLLOWS]->(u451)
CREATE (u110)-[:FOLLOWS]->(u54)
CREATE (u399)-[:FOLLOWS]->(u129)
CREATE (u444)-[:FOLLOWS]->(u448)
CREATE (u207)-[:FOLLOWS]->(u404)
CREATE (u350)-[:FOLLOWS]->(u96)
CREATE (u12)-[:FOLLOWS]->(u343)
CREATE (u194)-[:FOLLOWS]->(u158)
CREATE (u257)-[:FOLLOWS]->(u266)
CREATE (u142)-[:FOLLOWS]->(u170)
CREATE (u175)-[:FOLLOWS]->(u20)
CREATE (u150)-[:FOLLOWS]->(u123)
CREATE (u453)-[:FOLLOWS]->(u363)
CREATE (u373)-[:FOLLOWS]->(u114)
CREATE (u413)-[:FOLLOWS]->(u53)
CREATE (u64)-[:FOLLOWS]->(u279)
CREATE (u500)-[:FOLLOWS]->(u102)
CREATE (u47)-[:FOLLOWS]->(u324)
CREATE (u253)-[:FOLLOWS]->(u111)
CREATE (u18)-[:FOLLOWS]->(u371)
CREATE (u107)-[:FOLLOWS]->(u421)
CREATE (u269)-[:FOLLOWS]->(u474)
CREATE (u40)-[:FOLLOWS]->(u160)
CREATE (u119)-[:FOLLOWS]->(u204)
CREATE (u176)-[:FOLLOWS]->(u430)
CREATE (u100)-[:FOLLOWS]->(u88)
CREATE (u81)-[:FOLLOWS]->(u483)
CREATE (u309)-[:FOLLOWS]->(u259)
CREATE (u123)-[:FOLLOWS]->(u232)
CREATE (u173)-[:FOLLOWS]->(u215)
CREATE (u131)-[:FOLLOWS]->(u479)
CREATE (u482)-[:FOLLOWS]->(u383)
CREATE (u188)-[:FOLLOWS]->(u323)
CREATE (u406)-[:FOLLOWS]->(u173)
CREATE (u29)-[:FOLLOWS]->(u267)
CREATE (u185)-[:FOLLOWS]->(u200)
CREATE (u351)-[:FOLLOWS]->(u234)
CREATE (u482)-[:FOLLOWS]->(u382)
CREATE (u488)-[:FOLLOWS]->(u90)
CREATE (u330)-[:FOLLOWS]->(u463)
CREATE (u60)-[:FOLLOWS]->(u124)
CREATE (u230)-[:FOLLOWS]->(u400)
CREATE (u458)-[:FOLLOWS]->(u271)
CREATE (u24)-[:FOLLOWS]->(u109)
CREATE (u192)-[:FOLLOWS]->(u315)
CREATE (u232)-[:FOLLOWS]->(u354)
CREATE (u311)-[:FOLLOWS]->(u421)
CREATE (u299)-[:FOLLOWS]->(u414)
CREATE (u438)-[:FOLLOWS]->(u234)
CREATE (u268)-[:FOLLOWS]->(u152)
CREATE (u151)-[:FOLLOWS]->(u11)
CREATE (u492)-[:FOLLOWS]->(u481)
CREATE (u319)-[:FOLLOWS]->(u359)
CREATE (u286)-[:FOLLOWS]->(u243)
CREATE (u111)-[:FOLLOWS]->(u159)
